position,title,place_id,data_id,data_cid,reviews_link,photos_link,gps_coordinates,place_id_search,rating,reviews,price,type,address,open_state,hours,operating_hours,phone,website,service_options,thumbnail,description,unclaimed_listing,user_review
3,Restaurang Riccardo Cibo E Vino,ChIJxUCHTxjzT0YRWBbULXcfQD8,0x464ff3184f8740c5:0x3f401f772dd41658,4557677419629385304,https://serpapi.com/search.json?data_id=0x464ff3184f8740c5%3A0x3f401f772dd41658&engine=google_maps_reviews&hl=sv,https://serpapi.com/search.json?data_id=0x464ff3184f8740c5%3A0x3f401f772dd41658&engine=google_maps_photos&hl=sv,"{'latitude': 57.699049099999996, 'longitude': 11.972686699999999}",https://serpapi.com/search.json?data=%214m5%213m4%211s0x464ff3184f8740c5%3A0x3f401f772dd41658%218m2%213d57.699049099999996%214d11.972686699999999&engine=google_maps&google_domain=google.se&hl=sv&start=20&type=place,4.4,131.0,,Restaurang,"Götabergsgatan 20, 411 34 Göteborg, Sverige",Öppet ⋅ Stänger 22,Öppet ⋅ Stänger 22,"{'torsdag': '17–22', 'fredag': '17–23', 'lördag': '17–23', 'söndag': 'Stängt', 'måndag': 'Stängt', 'tisdag': '17–22', 'onsdag': '17–22'}",+46 73 993 31 67,https://www.riccardo.one/,"{'servering': True, 'hämtning_utanför': True, 'kontaktfri_leverans': True}",https://lh5.googleusercontent.com/p/AF1QipOXpTOiePQgp8YKwBzw4OsbrbMBkS09kHkt7Ned=w80-h106-k-no,,,
4,Ristorante Fontana di Trevi,ChIJmVrCFGjzT0YRDWGxZaSoYgI,0x464ff36814c25a99:0x262a8a465b1610d,171885159827726605,https://serpapi.com/search.json?data_id=0x464ff36814c25a99%3A0x262a8a465b1610d&engine=google_maps_reviews&hl=sv,https://serpapi.com/search.json?data_id=0x464ff36814c25a99%3A0x262a8a465b1610d&engine=google_maps_photos&hl=sv,"{'latitude': 57.7029728, 'longitude': 11.957676399999999}",https://serpapi.com/search.json?data=%214m5%213m4%211s0x464ff36814c25a99%3A0x262a8a465b1610d%218m2%213d57.7029728%214d11.957676399999999&engine=google_maps&google_domain=google.se&hl=sv&start=20&type=place,4.3,609.0,$$,Italiensk restaurang,"Kungsgatan 6B, 411 19 Göteborg, Sverige",Öppet ⋅ Stänger 22,Öppet ⋅ Stänger 22,"{'torsdag': '17–22', 'fredag': '15–00', 'lördag': '14–00', 'söndag': 'Stängt', 'måndag': 'Stängt', 'tisdag': '17–22', 'onsdag': '17–22'}",+46 31 13 73 72,http://fontanaditrevi.se/,"{'servering': True, 'avhämtning': True, 'hemkörning': False}",https://lh5.googleusercontent.com/p/AF1QipNBzfJDWLnfcvT0mWnyodT6W45VzUpqIzfJsEt7=w92-h92-k-no,,,
5,Vapiano Kungsport,ChIJE5T9r2XzT0YRhHGvrwBQcos,0x464ff365affd9413:0x8b725000afaf7184,10048181682494730628,https://serpapi.com/search.json?data_id=0x464ff365affd9413%3A0x8b725000afaf7184&engine=google_maps_reviews&hl=sv,https://serpapi.com/search.json?data_id=0x464ff365affd9413%3A0x8b725000afaf7184&engine=google_maps_photos&hl=sv,"{'latitude': 57.705204699999996, 'longitude': 11.968476599999999}",https://serpapi.com/search.json?data=%214m5%213m4%211s0x464ff365affd9413%3A0x8b725000afaf7184%218m2%213d57.705204699999996%214d11.968476599999999&engine=google_maps&google_domain=google.se&hl=sv&start=20&type=place,3.6,3046.0,$$,Italiensk restaurang,"Östra Hamngatan 35, 411 10 Göteborg, Sverige",Öppet ⋅ Stänger 22,Öppet ⋅ Stänger 22,"{'torsdag': '11–22', 'fredag': '11–23', 'lördag': '11–23', 'söndag': '11–22', 'måndag': '11–22', 'tisdag': '11–22', 'onsdag': '11–22'}",+46 31 357 91 50,https://vapiano.se/restauranger/kungsport/?utm_source=Google&utm_medium=GMB&utm_campaign=vapiano_kungsport,"{'servering': True, 'avhämtning': True, 'hemkörning': True}",https://lh5.googleusercontent.com/p/AF1QipMKe12fAWpRUdSzsbmetf4lSwwNDGRcaBUsdQTf=w163-h92-k-no,Trivsam restaurang med pizza och färsk pasta. Informell restaurang med färska pastarätter som tillagas på beställning samt pizza och sallad.,,
6,Burgersson,ChIJ-waSFX7zT0YR0B_BWNeYf78,0x464ff37e159206fb:0xbf7f98d758c11fd0,13798915833960931280,https://serpapi.com/search.json?data_id=0x464ff37e159206fb%3A0xbf7f98d758c11fd0&engine=google_maps_reviews&hl=sv,https://serpapi.com/search.json?data_id=0x464ff37e159206fb%3A0xbf7f98d758c11fd0&engine=google_maps_photos&hl=sv,"{'latitude': 57.711662999999994, 'longitude': 11.9882054}",https://serpapi.com/search.json?data=%214m5%213m4%211s0x464ff37e159206fb%3A0xbf7f98d758c11fd0%218m2%213d57.711662999999994%214d11.9882054&engine=google_maps&google_domain=google.se&hl=sv&start=20&type=place,3.9,1038.0,$$,Restaurang,"Friggagatan 14B, 411 12 Göteborg, Sverige",Öppet ⋅ Stänger 21,Öppet ⋅ Stänger 21,"{'torsdag': '11–13:30', 'fredag': '11–13:30', 'lördag': '09–22', 'söndag': '09–20:30', 'måndag': '11–13:30', 'tisdag': '11–13:30', 'onsdag': '11–13:30'}",+46 76 696 45 49,https://www.burgersson.com/,"{'servering': True, 'avhämtning': True, 'hemkörning': True}",https://lh5.googleusercontent.com/p/AF1QipMPkos0kdxFsGAndcgygLhx0v377hF3N5dLHJ-e=w138-h92-k-no,,,
7,Project,ChIJyQ4a73bzT0YRTeSmWq6ijeA,0x464ff376ef1a0ec9:0xe08da2ae5aa6e44d,16180767905940956237,https://serpapi.com/search.json?data_id=0x464ff376ef1a0ec9%3A0xe08da2ae5aa6e44d&engine=google_maps_reviews&hl=sv,https://serpapi.com/search.json?data_id=0x464ff376ef1a0ec9%3A0xe08da2ae5aa6e44d&engine=google_maps_photos&hl=sv,"{'latitude': 57.697952799999996, 'longitude': 11.982555999999999}",https://serpapi.com/search.json?data=%214m5%213m4%211s0x464ff376ef1a0ec9%3A0xe08da2ae5aa6e44d%218m2%213d57.697952799999996%214d11.982555999999999&engine=google_maps&google_domain=google.se&hl=sv&start=20&type=place,4.5,182.0,,Restaurang,"Södra Vägen 45, 412 54 Göteborg, Sverige",Öppet ⋅ Stänger 00,Öppet ⋅ Stänger 00,"{'torsdag': '17–00', 'fredag': '17–00', 'lördag': '17–00', 'söndag': 'Stängt', 'måndag': 'Stängt', 'tisdag': '17–00', 'onsdag': '17–00'}",+46 31 18 18 58,http://www.projectgbg.com/,"{'servering': True, 'hämtning_utanför': True, 'hemkörning': False}",https://lh5.googleusercontent.com/p/AF1QipMjPYRb9_KU9L8gQ2YwhUhyoy4D8v_Rc2Int0o=w138-h92-k-no,,,
8,Intill,ChIJW70OwSH1T0YRynVJvPE3b0w,0x464ff521c10ebd5b:0x4c6f37f1bc4975ca,5507682380682982858,https://serpapi.com/search.json?data_id=0x464ff521c10ebd5b%3A0x4c6f37f1bc4975ca&engine=google_maps_reviews&hl=sv,https://serpapi.com/search.json?data_id=0x464ff521c10ebd5b%3A0x4c6f37f1bc4975ca&engine=google_maps_photos&hl=sv,"{'latitude': 57.7111631, 'longitude': 12.0231899}",https://serpapi.com/search.json?data=%214m5%213m4%211s0x464ff521c10ebd5b%3A0x4c6f37f1bc4975ca%218m2%213d57.7111631%214d12.0231899&engine=google_maps&google_domain=google.se&hl=sv&start=20&type=place,4.4,334.0,$$,Restaurang,"Kyrkåsgatan 13, 416 56 Göteborg, Sverige",Öppet ⋅ Stänger 22,Öppet ⋅ Stänger 22,"{'torsdag': '17–22', 'fredag': '16–23', 'lördag': '16–23', 'söndag': 'Stängt', 'måndag': 'Stängt', 'tisdag': '17–22', 'onsdag': '17–22'}",+46 31 383 46 40,http://intill.se/,"{'servering': True, 'avhämtning': True, 'hemkörning': False}",https://lh5.googleusercontent.com/p/AF1QipP9JejE3H0jmQfFWy5z4u7HJXHkCTjo5BO7mzv4=w130-h92-k-no,,,
9,Human Restaurang,ChIJZQDECx_zT0YRTskIHQH_Cy8,0x464ff31f0bc40065:0x2f0bff011d08c94e,3390083524773595470,https://serpapi.com/search.json?data_id=0x464ff31f0bc40065%3A0x2f0bff011d08c94e&engine=google_maps_reviews&hl=sv,https://serpapi.com/search.json?data_id=0x464ff31f0bc40065%3A0x2f0bff011d08c94e&engine=google_maps_photos&hl=sv,"{'latitude': 57.6944039, 'longitude': 11.9559777}",https://serpapi.com/search.json?data=%214m5%213m4%211s0x464ff31f0bc40065%3A0x2f0bff011d08c94e%218m2%213d57.6944039%214d11.9559777&engine=google_maps&google_domain=google.se&hl=sv&start=20&type=place,4.8,69.0,,Exklusiv restaurang,"Risåsgatan 8, 413 07 Göteborg, Sverige",Öppet ⋅ Stänger 00,Öppet ⋅ Stänger 00,"{'torsdag': '12–14', 'fredag': '12–14', 'lördag': '17–00', 'söndag': 'Stängt', 'måndag': '17–00', 'tisdag': '17–00', 'onsdag': '12–14'}",+46 31 53 15 33,https://humanrestaurang.se/,"{'servering': True, 'hämtning_utanför': True, 'hemkörning': False}",https://lh5.googleusercontent.com/p/AF1QipPx6T6wO2F2nsQesQYhDOHxPZyV_iCa8iCDhmQy=w163-h92-k-no,,,
10,Taverna Averna,ChIJSyxe9UHzT0YRzEj1bkHMKVA,0x464ff341f55e2c4b:0x5029cc416ef548cc,5776372578485881036,https://serpapi.com/search.json?data_id=0x464ff341f55e2c4b%3A0x5029cc416ef548cc&engine=google_maps_reviews&hl=sv,https://serpapi.com/search.json?data_id=0x464ff341f55e2c4b%3A0x5029cc416ef548cc&engine=google_maps_photos&hl=sv,"{'latitude': 57.698822299999996, 'longitude': 11.951043499999999}",https://serpapi.com/search.json?data=%214m5%213m4%211s0x464ff341f55e2c4b%3A0x5029cc416ef548cc%218m2%213d57.698822299999996%214d11.951043499999999&engine=google_maps&google_domain=google.se&hl=sv&start=20&type=place,4.1,562.0,$$,Bistro,"Tredje Långgatan 7, 413 03 Göteborg, Sverige",Öppet ⋅ Stänger 00,Öppet ⋅ Stänger 00,"{'torsdag': '11:30–14:30', 'fredag': '11:30–02', 'lördag': '12–02', 'söndag': '16–00', 'måndag': '11:30–14:30', 'tisdag': '11:30–14:30', 'onsdag': '11:30–14:30'}",+46 31 309 52 70,http://www.tavernaaverna.se/,"{'servering': True, 'avhämtning': True, 'hemkörning': False}",https://lh5.googleusercontent.com/p/AF1QipMpRPpUuZ9uelJoTd14o8hIy17UoEJbxm4FIQ6Y=w138-h92-k-no,,,
11,Restaurang Zaffran Göteborg,ChIJlyPZuWTzT0YRyONZ__a8QXc,0x464ff364b9d92397:0x7741bcf6ff59e3c8,8593357333031674824,https://serpapi.com/search.json?data_id=0x464ff364b9d92397%3A0x7741bcf6ff59e3c8&engine=google_maps_reviews&hl=sv,https://serpapi.com/search.json?data_id=0x464ff364b9d92397%3A0x7741bcf6ff59e3c8&engine=google_maps_photos&hl=sv,"{'latitude': 57.707079, 'longitude': 11.9738467}",https://serpapi.com/search.json?data=%214m5%213m4%211s0x464ff364b9d92397%3A0x7741bcf6ff59e3c8%218m2%213d57.707079%214d11.9738467&engine=google_maps&google_domain=google.se&hl=sv&start=20&type=place,3.8,637.0,$$,Persisk restaurang,"Stora Nygatan 3A, 411 08 Göteborg, Sverige",Öppet ⋅ Stänger 22,Öppet ⋅ Stänger 22,"{'torsdag': '11–22', 'fredag': '11–23', 'lördag': '11–23', 'söndag': '11–22:30', 'måndag': '11–22', 'tisdag': '11–22', 'onsdag': '11–22'}",+46 31 10 11 01,https://restaurangzaffran.gastrogate.com/,"{'servering': True, 'avhämtning': True}",https://lh5.googleusercontent.com/p/AF1QipMh4gbrflXDvbpENezWFxnEmLkWKhzMqPHzGH6B=w122-h92-k-no,,,
12,Totale,ChIJV8mlVHDzT0YRja4oA_8rLRY,0x464ff37054a5c957:0x162d2bff0328ae8d,1597981817056046733,https://serpapi.com/search.json?data_id=0x464ff37054a5c957%3A0x162d2bff0328ae8d&engine=google_maps_reviews&hl=sv,https://serpapi.com/search.json?data_id=0x464ff37054a5c957%3A0x162d2bff0328ae8d&engine=google_maps_photos&hl=sv,"{'latitude': 57.6989016, 'longitude': 11.9739981}",https://serpapi.com/search.json?data=%214m5%213m4%211s0x464ff37054a5c957%3A0x162d2bff0328ae8d%218m2%213d57.6989016%214d11.9739981&engine=google_maps&google_domain=google.se&hl=sv&start=20&type=place,4.3,519.0,$$,Italiensk restaurang,"Kristinelundsgatan 3, 411 37 Göteborg, Sverige",Öppet ⋅ Stänger 23,Öppet ⋅ Stänger 23,"{'torsdag': '17–23', 'fredag': '17–00', 'lördag': '17–00', 'söndag': '17–22', 'måndag': '17–23', 'tisdag': '17–23', 'onsdag': '17–23'}",+46 31 18 50 50,https://www.totale.se/,"{'servering': True, 'avhämtning': True}",https://lh5.googleusercontent.com/p/AF1QipMmWyH5m5lgWvK2jAm0Xc5zab2rpwU7OzH5DL5i=w80-h106-k-no,,,
13,Teatergatan Restaurang & Bar,ChIJNWGeSXDzT0YRQGKMScQEBu8,0x464ff370499e6135:0xef0604c4498c6240,17223459066019078720,https://serpapi.com/search.json?data_id=0x464ff370499e6135%3A0xef0604c4498c6240&engine=google_maps_reviews&hl=sv,https://serpapi.com/search.json?data_id=0x464ff370499e6135%3A0xef0604c4498c6240&engine=google_maps_photos&hl=sv,"{'latitude': 57.7002507, 'longitude': 11.9739658}",https://serpapi.com/search.json?data=%214m5%213m4%211s0x464ff370499e6135%3A0xef0604c4498c6240%218m2%213d57.7002507%214d11.9739658&engine=google_maps&google_domain=google.se&hl=sv&start=20&type=place,3.8,138.0,,Modern europeisk restaurang,"Teatergatan 20, 411 35 Göteborg, Sverige",Öppet ⋅ Stänger 01,Öppet ⋅ Stänger 01,"{'torsdag': '17–01', 'fredag': '17–03', 'lördag': '17–03', 'söndag': 'Stängt', 'måndag': 'Stängt', 'tisdag': 'Stängt', 'onsdag': '17–01'}",+46 31 18 30 93,http://www.teatergatan.com/,"{'servering': True, 'hemkörning': False}",https://lh5.googleusercontent.com/p/AF1QipOjXg2ipqKY4OCLpfYelLs042yBFIO9w9-ADqFL=w122-h92-k-no,,True,
14,Burgersson - Hamburgerrestaurang Göteborg,ChIJbUenCWvzT0YRBfeM7topGRM,0x464ff36b09a7476d:0x131929daee8cf705,1376177181420222213,https://serpapi.com/search.json?data_id=0x464ff36b09a7476d%3A0x131929daee8cf705&engine=google_maps_reviews&hl=sv,https://serpapi.com/search.json?data_id=0x464ff36b09a7476d%3A0x131929daee8cf705&engine=google_maps_photos&hl=sv,"{'latitude': 57.695578999999995, 'longitude': 11.9590558}",https://serpapi.com/search.json?data=%214m5%213m4%211s0x464ff36b09a7476d%3A0x131929daee8cf705%218m2%213d57.695578999999995%214d11.9590558&engine=google_maps&google_domain=google.se&hl=sv&start=20&type=place,4.0,766.0,$$,Restaurang,"Skanstorget 4, 411 22 Göteborg, Sverige",Öppet ⋅ Stänger 21,Öppet ⋅ Stänger 21,"{'torsdag': '16:30–21', 'fredag': '16:30–22', 'lördag': '09–22', 'söndag': '09–20:30', 'måndag': 'Stängt', 'tisdag': '16:30–21', 'onsdag': '11–13:30'}",+46 73 277 22 89,https://www.burgersson.com/,"{'servering': True, 'avhämtning': True, 'hemkörning': True}",https://lh5.googleusercontent.com/p/AF1QipMt12vaClUsQLpuRbmPwpm-zeM4OA0WF1Di296Z=w80-h120-k-no,,,
15,Sjöbaren Lorensberg,ChIJzWRQ4XDzT0YRvo61EbyECIM,0x464ff370e15064cd:0x830884bc11b58ebe,9441942562068074174,https://serpapi.com/search.json?data_id=0x464ff370e15064cd%3A0x830884bc11b58ebe&engine=google_maps_reviews&hl=sv,https://serpapi.com/search.json?data_id=0x464ff370e15064cd%3A0x830884bc11b58ebe&engine=google_maps_photos&hl=sv,"{'latitude': 57.6998076, 'longitude': 11.9774291}",https://serpapi.com/search.json?data=%214m5%213m4%211s0x464ff370e15064cd%3A0x830884bc11b58ebe%218m2%213d57.6998076%214d11.9774291&engine=google_maps&google_domain=google.se&hl=sv&start=20&type=place,4.5,752.0,$$,Fisk- och skaldjursrestaurang,"Lorensbergsgatan 14, 411 36 Göteborg, Sverige",Öppet ⋅ Stänger 23,Öppet ⋅ Stänger 23,"{'torsdag': '11–23', 'fredag': '11–00', 'lördag': '16–00', 'söndag': 'Stängt', 'måndag': '11–15', 'tisdag': '11–23', 'onsdag': '11–23'}",+46 31 711 97 80,http://www.sjobaren.se/lorensberg/,"{'servering': True, 'hämtning_utanför': True, 'hemkörning': False}",https://lh5.googleusercontent.com/p/AF1QipO2isK7Ud0oCVo6mtsd5iw4BadcQrL_bSRKRgpF=w163-h92-k-no,,,
16,Somm,ChIJLyzp9nDzT0YRPuDseL5nu-s,0x464ff370f6e92c2f:0xebbb67be78ece03e,16986284487328194622,https://serpapi.com/search.json?data_id=0x464ff370f6e92c2f%3A0xebbb67be78ece03e&engine=google_maps_reviews&hl=sv,https://serpapi.com/search.json?data_id=0x464ff370f6e92c2f%3A0xebbb67be78ece03e&engine=google_maps_photos&hl=sv,"{'latitude': 57.7003786, 'longitude': 11.9766788}",https://serpapi.com/search.json?data=%214m5%213m4%211s0x464ff370f6e92c2f%3A0xebbb67be78ece03e%218m2%213d57.7003786%214d11.9766788&engine=google_maps&google_domain=google.se&hl=sv&start=20&type=place,4.6,232.0,$$,Exklusiv restaurang,"Lorensbergsgatan 8, 411 36 Göteborg, Sverige",Öppet ⋅ Stänger 22,Öppet ⋅ Stänger 22,"{'torsdag': '18–22', 'fredag': '17–23', 'lördag': '17–23', 'söndag': 'Stängt', 'måndag': 'Stängt', 'tisdag': 'Stängt', 'onsdag': '18–22'}",+46 31 28 28 40,http://www.somm.se/,"{'servering': True, 'hemkörning': False}",https://lh5.googleusercontent.com/p/AF1QipPa9ASO0q_9QogakB4vedI3LJ0OuZxQcNH7rr-3=w137-h92-k-no,"Populär lyxrestaurang med avsmakning. Säsongsbetonade specialiteter, avsmakningsmenyer och vin på välrenommerad fin restaurang.",,
17,Götaplatsgruppen,ChIJv9VUi3bzT0YRqnyi4lCwMSY,0x464ff3768b54d5bf:0x2631b050e2a27caa,2752174708746255530,https://serpapi.com/search.json?data_id=0x464ff3768b54d5bf%3A0x2631b050e2a27caa&engine=google_maps_reviews&hl=sv,https://serpapi.com/search.json?data_id=0x464ff3768b54d5bf%3A0x2631b050e2a27caa&engine=google_maps_photos&hl=sv,"{'latitude': 57.6973068, 'longitude': 11.9832033}",https://serpapi.com/search.json?data=%214m5%213m4%211s0x464ff3768b54d5bf%3A0x2631b050e2a27caa%218m2%213d57.6973068%214d11.9832033&engine=google_maps&google_domain=google.se&hl=sv&start=20&type=place,,,,Restaurang,"Olof Wijksgatan 3, 412 55 Göteborg, Sverige",,,,+46 31 16 09 11,https://gotaplatsgruppen.se/popup/,"{'servering': True, 'hemkörning': False}",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=fclm3CLONKSBcAFqV3Hm9w&cb_client=search.gws-prod.gps&w=80&h=92&yaw=41.671837&pitch=0&thumbfov=100,,True,
18,Heaven 23,ChIJo6Knj53zT0YRviQ2VUrXTCk,0x464ff39d8fa7a2a3:0x294cd74a553624be,2975990168042218686,https://serpapi.com/search.json?data_id=0x464ff39d8fa7a2a3%3A0x294cd74a553624be&engine=google_maps_reviews&hl=sv,https://serpapi.com/search.json?data_id=0x464ff39d8fa7a2a3%3A0x294cd74a553624be&engine=google_maps_photos&hl=sv,"{'latitude': 57.6972847, 'longitude': 11.9888281}",https://serpapi.com/search.json?data=%214m5%213m4%211s0x464ff39d8fa7a2a3%3A0x294cd74a553624be%218m2%213d57.6972847%214d11.9888281&engine=google_maps&google_domain=google.se&hl=sv&start=20&type=place,4.4,2515.0,$$$,Exklusiv restaurang,"Mässans gata 23, 412 51 Göteborg, Sverige",Öppet ⋅ Stänger 00,Öppet ⋅ Stänger 00,"{'torsdag': '11:30–00', 'fredag': '11:30–01', 'lördag': '12–01', 'söndag': '12–00', 'måndag': '11:30–00', 'tisdag': '11:30–00', 'onsdag': '11:30–00'}",+46 31 750 88 05,https://www.heaven23.se/,"{'servering': True, 'avhämtning': True, 'hemkörning': False}",https://lh5.googleusercontent.com/p/AF1QipN_ncTbFRQun_E6lRWfDQ6jUnCjOq1_x_LDX6x4=w137-h92-k-no,,,
19,Le Comptoir Göteborg,ChIJUyDXXFbzT0YRCnOh1f6guEs,0x464ff3565cd72053:0x4bb8a0fed5a1730a,5456287964925621002,https://serpapi.com/search.json?data_id=0x464ff3565cd72053%3A0x4bb8a0fed5a1730a&engine=google_maps_reviews&hl=sv,https://serpapi.com/search.json?data_id=0x464ff3565cd72053%3A0x4bb8a0fed5a1730a&engine=google_maps_photos&hl=sv,"{'latitude': 57.700162899999995, 'longitude': 11.974757199999999}",https://serpapi.com/search.json?data=%214m5%213m4%211s0x464ff3565cd72053%3A0x4bb8a0fed5a1730a%218m2%213d57.700162899999995%214d11.974757199999999&engine=google_maps&google_domain=google.se&hl=sv&start=20&type=place,4.7,411.0,$$,Fransk restaurang,"Kungsportsavenyen 21, 411 36 Göteborg, Sverige",Öppet ⋅ Stänger 22,Öppet ⋅ Stänger 22,"{'torsdag': '10–22', 'fredag': '10–23', 'lördag': '10–23', 'söndag': '12–20', 'måndag': '16–22', 'tisdag': '10–22', 'onsdag': '10–22'}",+46 31 22 30 22,https://le-comptoir.se/,"{'servering': True, 'hemkörning': False}",https://lh5.googleusercontent.com/p/AF1QipPeZudO_BGd6lwQSyATYNk9J-zOnQRxVM3g6iQE=w92-h92-k-no,,,
20,Södra Larm Bar & Bistro,ChIJndJPuh7zT0YRH_SrRD8aZvw,0x464ff31eba4fd29d:0xfc661a3f44abf41f,18187253004219708447,https://serpapi.com/search.json?data_id=0x464ff31eba4fd29d%3A0xfc661a3f44abf41f&engine=google_maps_reviews&hl=sv,https://serpapi.com/search.json?data_id=0x464ff31eba4fd29d%3A0xfc661a3f44abf41f&engine=google_maps_photos&hl=sv,"{'latitude': 57.7030483, 'longitude': 11.965253299999999}",https://serpapi.com/search.json?data=%214m5%213m4%211s0x464ff31eba4fd29d%3A0xfc661a3f44abf41f%218m2%213d57.7030483%214d11.965253299999999&engine=google_maps&google_domain=google.se&hl=sv&start=20&type=place,4.5,55.0,,Restaurang,"Södra Larmgatan 9, 411 16 Göteborg, Sverige",Öppet ⋅ Stänger 22,Öppet ⋅ Stänger 22,"{'torsdag': '06:30–22', 'fredag': '06:30–23', 'lördag': '07:30–23', 'söndag': '07:30–11', 'måndag': '06:30–14:30', 'tisdag': '06:30–22', 'onsdag': '06:30–22'}",+46 31 13 86 16,https://www.hotelflora.se/sodralarm,"{'servering': True, 'hemkörning': False}",https://lh5.googleusercontent.com/p/AF1QipOxYc45UIlS4TuJzNnfei58VAdF2l3PdqyGw8Ht=w122-h92-k-no,,,
1,Toso,ChIJqSVTsXbzT0YRZ6ta85ZDi4w,0x464ff376b15325a9:0x8c8b4396f35aab67,10127262502679653223,https://serpapi.com/search.json?data_id=0x464ff376b15325a9%3A0x8c8b4396f35aab67&engine=google_maps_reviews&hl=sv,https://serpapi.com/search.json?data_id=0x464ff376b15325a9%3A0x8c8b4396f35aab67&engine=google_maps_photos&hl=sv,"{'latitude': 57.697040599999994, 'longitude': 11.9808167}",https://serpapi.com/search.json?data=%214m5%213m4%211s0x464ff376b15325a9%3A0x8c8b4396f35aab67%218m2%213d57.697040599999994%214d11.9808167&engine=google_maps&google_domain=google.se&hl=sv&start=40&type=place,4.4,1348.0,$$$,Asiatisk fusionrestaurang,"Götaplatsen, 412 56 Göteborg, Sverige",Öppet ⋅ Stänger 01,Öppet ⋅ Stänger 01,"{'torsdag': '17–01', 'fredag': '17–01', 'lördag': '14–01', 'söndag': '17–23', 'måndag': '17–23', 'tisdag': '17–23', 'onsdag': '17–23'}",+46 31 787 98 00,http://www.toso.nu/,"{'servering': True, 'hemkörning': False}",https://lh5.googleusercontent.com/p/AF1QipNH5wjNHQcjbH6W9aP-5rzoiJs_LraWSv0QB13_=w138-h92-k-no,,,
2,cheri-lee,ChIJj5m9sb_zT0YR4IwTgtoafb4,0x464ff3bfb1bd998f:0xbe7d1ada82138ce0,13726156765082651872,https://serpapi.com/search.json?data_id=0x464ff3bfb1bd998f%3A0xbe7d1ada82138ce0&engine=google_maps_reviews&hl=sv,https://serpapi.com/search.json?data_id=0x464ff3bfb1bd998f%3A0xbe7d1ada82138ce0&engine=google_maps_photos&hl=sv,"{'latitude': 57.7015423, 'longitude': 11.9740263}",https://serpapi.com/search.json?data=%214m5%213m4%211s0x464ff3bfb1bd998f%3A0xbe7d1ada82138ce0%218m2%213d57.7015423%214d11.9740263&engine=google_maps&google_domain=google.se&hl=sv&start=40&type=place,4.2,198.0,,Restaurang,"Kungsportsavenyen 8, 411 36 Göteborg, Sverige",Öppet ⋅ Stänger 01,Öppet ⋅ Stänger 01,"{'torsdag': '17–01', 'fredag': '17–01', 'lördag': '12–02', 'söndag': 'Stängt', 'måndag': '17–23', 'tisdag': '17–23', 'onsdag': '17–00'}",+46 31 10 58 30,http://www.cheri-lee.se/,"{'servering': True, 'hämtning_utanför': True, 'hemkörning': False}",https://lh5.googleusercontent.com/p/AF1QipNHudHWCV3Z-SiqWbo1H7CPYQbmPXNHgqzJc65v=w163-h92-k-no,,,
